m_date,air_temp
2019-05-06 12:58,10
2019-05-06 12:59,13
2019-05-06 13:0,17
2019-05-06 13:1,13
2019-05-06 13:2,23
2019-05-06 13:3,13
2019-05-06 13:4,11
2019-05-06 13:5,6
2019-05-06 13:6,8
2019-05-06 13:7,13
2019-05-06 13:8,7
2019-05-06 13:10,15
2019-05-06 13:11,7
2019-05-06 13:12,11
2019-05-06 13:13,8
2019-05-06 13:14,11
2019-05-06 13:15,9
2019-05-06 13:16,8
2019-05-06 13:17,11
2019-05-06 13:18,4
2019-05-06 13:20,8
2019-05-06 13:21,10
2019-05-06 13:22,8
2019-05-06 13:23,9
2019-05-06 13:24,10
2019-05-06 13:25,9
2019-05-06 13:26,11
2019-05-06 13:27,12
2019-05-06 13:28,17
2019-05-06 13:30,10
2019-05-06 13:31,11
2019-05-06 13:32,14
2019-05-06 13:33,13
2019-05-06 13:34,12
2019-05-06 13:35,12
2019-05-06 13:36,11
2019-05-06 13:37,18
2019-05-06 13:38,13
2019-05-06 13:39,17
2019-05-06 13:40,13
2019-05-06 13:41,15
2019-05-06 13:42,19
2019-05-06 13:43,15
2019-05-06 13:44,18
2019-05-06 13:45,13
2019-05-06 13:46,14
2019-05-06 13:47,13
2019-05-06 13:48,11
2019-05-06 13:50,13
2019-05-06 13:51,11
2019-05-06 13:52,8
2019-05-06 13:53,8
2019-05-06 13:54,10
2019-05-06 13:55,9
2019-05-06 13:56,6
2019-05-06 13:57,9
2019-05-06 13:58,9
2019-05-06 13:59,13
2019-05-06 14:0,19
2019-05-06 14:1,16
2019-05-06 14:2,11
2019-05-06 14:3,11
2019-05-06 14:4,6
2019-05-06 14:5,5
2019-05-06 14:6,10
2019-05-06 14:7,9
2019-05-06 14:8,7
2019-05-06 14:9,8
2019-05-06 14:10,12
2019-05-06 14:11,12
2019-05-06 14:12,15
2019-05-06 14:13,13
2019-05-06 14:14,14
2019-05-06 14:15,15
2019-05-06 14:16,10
2019-05-06 14:17,10
2019-05-06 14:18,7
2019-05-06 14:19,8
2019-05-06 14:20,7
2019-05-06 14:21,7
2019-05-06 14:22,9
2019-05-06 14:23,5
2019-05-06 14:24,6
2019-05-06 14:25,10
2019-05-06 14:26,9
2019-05-06 14:27,10
2019-05-06 14:28,12
2019-05-06 14:29,9
2019-05-06 14:30,11
2019-05-06 14:31,11
2019-05-06 14:32,10
2019-05-06 14:33,10
2019-05-06 14:34,12
2019-05-06 14:35,18
2019-05-06 14:36,15
2019-05-06 14:37,14
2019-05-06 14:38,18
2019-05-06 14:39,17
2019-05-06 14:40,15
2019-05-06 14:41,11
2019-05-06 14:42,10
2019-05-06 14:43,9
2019-05-06 14:44,12
2019-05-06 14:45,7
2019-05-06 14:46,12
2019-05-06 14:47,14
2019-05-06 14:48,9
2019-05-06 14:49,8
2019-05-06 14:50,10
2019-05-06 14:51,11
2019-05-06 14:52,13
2019-05-06 14:53,12
2019-05-06 14:54,10
2019-05-06 14:55,9
2019-05-06 14:56,7
2019-05-06 14:57,6
2019-05-06 14:58,5
2019-05-06 14:59,7
2019-05-06 15:0,5
2019-05-06 15:1,6
2019-05-06 15:2,4
2019-05-06 15:3,4
2019-05-06 15:4,6
2019-05-06 15:5,7
2019-05-06 15:6,10
2019-05-06 15:7,6
2019-05-06 15:8,7
2019-05-06 15:9,6
2019-05-06 15:10,14
2019-05-06 15:11,4
2019-05-06 15:12,4
2019-05-06 15:13,5
2019-05-06 15:14,5
2019-05-06 15:15,4
2019-05-06 15:16,9
2019-05-06 15:17,12
2019-05-06 15:18,14
2019-05-06 15:19,10
2019-05-06 15:20,10
2019-05-06 15:21,8
2019-05-06 15:22,4
2019-05-06 15:23,14
2019-05-06 15:24,5
2019-05-06 15:25,4
2019-05-06 15:26,11
2019-05-06 15:27,8
2019-05-06 15:28,10
2019-05-06 15:29,8
2019-05-06 15:30,6
2019-05-06 15:31,2
2019-05-06 15:32,2
2019-05-06 15:33,6
2019-05-06 15:34,8
2019-05-06 15:35,7
2019-05-06 15:36,6
2019-05-06 15:37,7
2019-05-06 15:38,3
2019-05-06 15:39,6
2019-05-06 15:40,8
2019-05-06 15:41,3
2019-05-06 15:42,5
2019-05-06 15:43,7
2019-05-06 15:44,8
2019-05-06 15:45,5
2019-05-06 15:46,10
2019-05-06 15:47,5
2019-05-06 15:48,4
2019-05-06 15:49,8
2019-05-06 15:50,9
2019-05-06 15:51,7
2019-05-06 15:52,5
2019-05-06 15:53,6
2019-05-06 15:54,7
2019-05-06 15:55,8
2019-05-06 15:56,8
2019-05-06 15:57,9
2019-05-06 15:58,9
2019-05-06 16:0,8
2019-05-06 16:1,5
2019-05-06 16:2,6
2019-05-06 16:3,6
2019-05-06 16:4,5
2019-05-06 16:5,5
2019-05-06 16:6,6
2019-05-06 16:7,7
2019-05-06 16:8,4
2019-05-06 16:9,3
2019-05-06 16:10,9
2019-05-06 16:11,5
2019-05-06 16:12,8
2019-05-06 16:13,6
2019-05-06 16:14,4
2019-05-06 16:15,5
2019-05-06 16:16,5
2019-05-06 16:17,7
2019-05-06 16:18,4
2019-05-06 16:19,7
2019-05-06 16:20,7
2019-05-06 16:21,5
2019-05-06 16:22,6
2019-05-06 16:23,5
2019-05-06 16:24,3
2019-05-06 16:25,2
2019-05-06 16:26,2
2019-05-06 16:27,3
2019-05-06 16:28,3
2019-05-06 16:29,6
2019-05-06 16:30,8
2019-05-06 16:31,7
2019-05-06 16:32,6
2019-05-06 16:33,7
2019-05-06 16:34,5
2019-05-06 16:35,7
2019-05-06 16:36,8
2019-05-06 16:37,3
2019-05-06 16:38,9
2019-05-06 16:40,4
2019-05-06 16:41,3
2019-05-06 16:42,7
2019-05-06 16:43,4
2019-05-06 16:44,5
2019-05-06 16:45,4
2019-05-06 16:46,4
2019-05-06 16:47,3
2019-05-06 16:48,6
2019-05-06 16:49,2
2019-05-06 16:50,2
2019-05-06 16:51,2
2019-05-06 16:52,2
2019-05-06 16:53,6
2019-05-06 16:54,4
2019-05-06 16:55,5
2019-05-06 16:56,3
2019-05-06 16:57,2
2019-05-06 16:58,6
2019-05-06 16:59,5
2019-05-06 17:0,6
2019-05-06 17:1,2
2019-05-06 17:2,4
2019-05-06 17:3,4
2019-05-06 17:4,7
2019-05-06 17:5,12
2019-05-06 17:6,8
2019-05-06 17:7,9
2019-05-06 17:8,9
2019-05-06 17:9,5
2019-05-06 17:10,6
2019-05-06 17:11,6
2019-05-06 17:12,4
2019-05-06 17:13,5
2019-05-06 17:14,4
2019-05-06 17:15,4
2019-05-06 17:16,4
2019-05-06 17:17,4
2019-05-06 17:18,4
2019-05-06 17:19,5
2019-05-06 17:20,2
2019-05-06 17:21,2
2019-05-06 17:22,4
2019-05-06 17:23,4
2019-05-06 17:24,3
2019-05-06 17:25,4
2019-05-06 17:26,3
2019-05-06 17:27,3
2019-05-06 17:28,4
2019-05-06 17:29,3
2019-05-06 17:30,2
2019-05-06 17:31,2
2019-05-06 17:32,4
2019-05-06 17:33,5
2019-05-06 17:34,4
2019-05-06 17:35,1
2019-05-06 17:36,1
2019-05-06 17:37,2
2019-05-06 17:38,3
2019-05-06 17:40,4
2019-05-06 17:41,5
2019-05-06 17:42,5
2019-05-06 17:43,6
2019-05-06 17:44,4
2019-05-06 17:45,5
2019-05-06 17:46,3
2019-05-06 17:47,1
2019-05-06 17:48,1
2019-05-06 17:49,5
2019-05-06 17:50,8
2019-05-06 17:51,6
2019-05-06 17:52,5
2019-05-06 17:53,3
2019-05-06 17:54,4
2019-05-06 17:55,4
2019-05-06 17:56,4
2019-05-06 17:57,5
2019-05-06 17:58,6
2019-05-06 17:59,6
2019-05-06 18:0,9
2019-05-06 18:1,11
2019-05-06 18:2,6
2019-05-06 18:3,8
2019-05-06 18:4,13
2019-05-06 18:5,7
2019-05-06 18:6,8
2019-05-06 18:7,11
2019-05-06 18:8,6
2019-05-06 18:9,8
2019-05-06 18:10,5
2019-05-06 18:11,6
2019-05-06 18:12,6
2019-05-06 18:13,9
2019-05-06 18:14,6
2019-05-06 18:15,6
2019-05-06 18:16,5
2019-05-06 18:17,8
2019-05-06 18:18,7
2019-05-06 18:19,1
2019-05-06 18:20,2
2019-05-06 18:21,2
2019-05-06 18:22,3
2019-05-06 18:23,3
2019-05-06 18:24,4
2019-05-06 18:25,2
2019-05-06 18:26,4
2019-05-06 18:28,4
2019-05-06 18:29,1
2019-05-06 18:30,2
2019-05-06 18:31,2
2019-05-06 18:32,4
2019-05-06 18:34,1
2019-05-06 18:35,4
2019-05-06 18:36,6
2019-05-06 18:37,3
2019-05-06 18:38,2
2019-05-06 18:39,2
2019-05-06 18:41,1
2019-05-06 18:42,1
2019-05-06 18:43,0
2019-05-06 18:44,0
2019-05-06 18:47,1
2019-05-06 18:48,2
2019-05-06 18:49,0
2019-05-06 18:51,1
2019-05-06 18:52,1
2019-05-06 18:55,3
2019-05-06 18:58,1
2019-05-06 19:2,4
2019-05-06 19:4,1
2019-05-06 19:5,1
2019-05-06 19:8,1
2019-05-06 19:11,2
2019-05-06 19:12,1
2019-05-06 19:13,2
2019-05-06 19:15,2
2019-05-06 19:23,1
2019-05-06 19:24,3
2019-05-06 19:25,1
2019-05-06 19:30,1
2019-05-06 20:3,1
2019-05-07 5:6,1
2019-05-07 5:13,1
2019-05-07 5:24,1
2019-05-07 5:28,1
2019-05-07 5:29,1
2019-05-07 5:30,0
2019-05-07 5:34,1
2019-05-07 5:35,0
2019-05-07 5:39,0
2019-05-07 5:47,1
2019-05-07 5:48,1
2019-05-07 5:49,4
2019-05-07 5:50,1
2019-05-07 5:51,3
2019-05-07 5:54,0
2019-05-07 5:55,1
2019-05-07 6:5,2
2019-05-07 6:9,1
2019-05-07 6:10,0
2019-05-07 6:13,0
2019-05-07 6:18,1
2019-05-07 6:20,1
2019-05-07 6:21,1
2019-05-07 6:23,1
2019-05-07 6:35,1
2019-05-07 6:48,1
2019-05-07 7:10,1
2019-05-07 7:17,1
2019-05-07 7:18,1
2019-05-07 7:25,2
2019-05-07 7:26,3
2019-05-07 7:27,1
2019-05-07 7:28,1
2019-05-07 7:31,1
2019-05-07 7:35,1
2019-05-07 7:36,0
2019-05-07 7:37,1
2019-05-07 7:40,1
2019-05-07 7:44,0
2019-05-07 7:46,1
2019-05-07 7:47,1
2019-05-07 7:48,0
2019-05-07 7:55,0
2019-05-07 8:1,0
2019-05-07 8:5,2
2019-05-07 8:6,3
2019-05-07 8:10,1
2019-05-07 8:12,0
2019-05-07 8:14,1
2019-05-07 8:15,0
2019-05-07 8:16,0
2019-05-07 8:18,0
2019-05-07 8:19,3
2019-05-07 8:20,1
2019-05-07 8:21,1
2019-05-07 8:22,5
2019-05-07 8:23,3
2019-05-07 8:24,3
2019-05-07 8:25,3
2019-05-07 8:26,3
2019-05-07 8:27,2
2019-05-07 8:28,2
2019-05-07 8:29,3
2019-05-07 8:30,3
2019-05-07 8:31,4
2019-05-07 8:32,5
2019-05-07 8:33,5
2019-05-07 8:34,3
2019-05-07 8:35,0
2019-05-07 8:36,5
2019-05-07 8:37,2
2019-05-07 8:38,1
2019-05-07 8:39,0
2019-05-07 8:40,2
2019-05-07 8:41,3
2019-05-07 8:42,5
2019-05-07 8:43,4
2019-05-07 8:44,3
2019-05-07 8:45,4
2019-05-07 8:46,3
2019-05-07 8:47,1
2019-05-07 8:48,6
2019-05-07 8:49,3
2019-05-07 8:50,3
2019-05-07 8:51,2
2019-05-07 8:52,2
2019-05-07 8:53,6
2019-05-07 8:54,4
2019-05-07 8:55,3
2019-05-07 8:56,3
2019-05-07 8:57,4
2019-05-07 8:58,8
2019-05-07 8:59,3
2019-05-07 9:0,3
2019-05-07 9:1,2
2019-05-07 9:2,0
2019-05-07 9:3,3
2019-05-07 9:4,4
2019-05-07 9:5,4
2019-05-07 9:6,2
2019-05-07 9:7,4
2019-05-07 9:8,3
2019-05-07 9:9,4
2019-05-07 9:10,3
2019-05-07 9:11,8
2019-05-07 9:12,6
2019-05-07 9:13,8
2019-05-07 9:14,3
2019-05-07 9:15,7
2019-05-07 9:16,4
2019-05-07 9:17,5
2019-05-07 9:18,6
2019-05-07 9:19,3
2019-05-07 9:20,3
2019-05-07 9:21,1
2019-05-07 9:22,2
2019-05-07 9:23,2
2019-05-07 9:24,1
2019-05-07 9:25,2
2019-05-07 9:26,2
2019-05-07 9:27,6
2019-05-07 9:28,2
2019-05-07 9:29,2
2019-05-07 9:30,1
2019-05-07 9:31,6
2019-05-07 9:32,3
2019-05-07 9:33,4
2019-05-07 9:34,5
2019-05-07 9:35,3
2019-05-07 9:36,6
2019-05-07 9:37,1
2019-05-07 9:38,2
2019-05-07 9:39,2
2019-05-07 9:40,2
2019-05-07 9:41,1
2019-05-07 9:42,3
2019-05-07 9:43,1
2019-05-07 9:44,2
2019-05-07 9:45,3
2019-05-07 9:46,3
2019-05-07 9:47,3
2019-05-07 9:48,5
2019-05-07 9:49,5
2019-05-07 9:50,2
2019-05-07 9:51,2
2019-05-07 9:52,3
2019-05-07 9:53,1
2019-05-07 9:54,1
2019-05-07 9:55,1
2019-05-07 9:56,1
2019-05-07 9:57,1
2019-05-07 9:58,2
2019-05-07 10:0,1
2019-05-07 13:41,7
2019-05-07 13:42,6
2019-05-07 13:43,6
2019-05-07 13:44,6
2019-05-07 13:45,12
2019-05-07 13:46,8
2019-05-07 13:47,13
2019-05-07 13:48,16
2019-05-07 13:49,9
2019-05-07 13:50,7
2019-05-07 13:51,13
2019-05-07 13:52,11
2019-05-07 13:53,17
2019-05-07 13:54,10
2019-05-07 13:55,10
2019-05-07 13:56,13
2019-05-07 13:57,15
2019-05-07 13:58,16
2019-05-07 13:59,14
2019-05-07 14:0,12
2019-05-07 14:1,14
2019-05-07 14:2,9
2019-05-07 14:3,14
2019-05-07 14:4,20
2019-05-07 14:5,12
2019-05-07 14:6,6
2019-05-07 14:7,15
2019-05-07 14:8,12
2019-05-07 14:9,14
2019-05-07 14:10,13
2019-05-07 14:11,11
2019-05-07 14:12,16
2019-05-07 14:13,9
2019-05-07 14:14,10
2019-05-07 14:15,15
2019-05-07 14:16,9
2019-05-07 14:17,15
2019-05-07 14:18,16
2019-05-07 14:19,14
2019-05-07 14:20,12
2019-05-07 14:21,13
2019-05-07 14:22,12
2019-05-07 14:23,15
2019-05-07 14:24,12
2019-05-07 14:25,11
2019-05-07 14:26,15
2019-05-07 14:27,13
2019-05-07 14:28,11
2019-05-07 14:29,9
2019-05-07 14:30,9
2019-05-07 14:31,4
2019-05-07 14:32,5
2019-05-07 14:33,6
2019-05-07 14:34,5
2019-05-07 14:35,6
2019-05-07 14:36,6
2019-05-07 14:37,8
2019-05-07 14:38,7
2019-05-07 14:39,9
2019-05-07 14:40,5
2019-05-07 14:41,6
2019-05-07 14:42,8
2019-05-07 14:43,6
2019-05-07 14:44,9
2019-05-07 14:45,8
2019-05-07 14:46,13
2019-05-07 14:47,9
2019-05-07 14:48,6
2019-05-07 14:49,12
2019-05-07 14:50,8
2019-05-07 14:51,10
2019-05-07 14:52,9
2019-05-07 14:53,11
2019-05-07 14:54,6
2019-05-07 14:55,8
2019-05-07 14:56,11
2019-05-07 14:57,6
2019-05-07 14:58,4
2019-05-07 14:59,5
2019-05-07 15:0,10
2019-05-07 15:1,5
2019-05-07 15:2,8
2019-05-07 15:3,14
2019-05-07 15:4,9
2019-05-07 15:5,10
2019-05-07 15:6,7
2019-05-07 15:7,14
2019-05-07 15:8,7
2019-05-07 15:9,7
2019-05-07 15:10,5
2019-05-07 15:11,3
2019-05-07 15:12,4
2019-05-07 15:13,3
2019-05-07 15:14,4
2019-05-07 15:15,6
2019-05-07 15:16,10
2019-05-07 15:17,4
2019-05-07 15:18,3
2019-05-07 15:19,2
2019-05-07 15:20,2
2019-05-07 15:21,2
2019-05-07 15:22,4
2019-05-07 15:23,4
2019-05-07 15:24,6
2019-05-07 15:25,3
2019-05-07 15:26,6
2019-05-07 15:27,6
2019-05-07 15:28,2
2019-05-07 15:29,6
2019-05-07 15:30,6
2019-05-07 15:31,2
2019-05-07 15:32,2
2019-05-07 15:33,2
2019-05-07 15:34,2
2019-05-07 15:35,2
2019-05-07 15:36,3
2019-05-07 15:37,2
2019-05-07 15:38,3
2019-05-07 15:41,4
2019-05-07 15:44,1
2019-05-07 15:45,1
2019-05-07 15:46,2
2019-05-07 15:47,3
2019-05-07 15:48,2
2019-05-07 15:50,1
2019-05-07 15:51,5
2019-05-07 15:52,5
2019-05-07 15:53,4
2019-05-07 15:54,6
2019-05-07 15:55,4
2019-05-07 15:56,2
2019-05-07 15:57,4
2019-05-07 15:58,5
2019-05-07 15:59,6
2019-05-07 16:0,3
2019-05-07 16:1,1
2019-05-07 16:2,4
2019-05-07 16:3,4
2019-05-07 16:4,2
2019-05-07 16:5,1
2019-05-07 16:6,6
2019-05-07 16:7,4
2019-05-07 16:9,1
2019-05-07 16:10,8
2019-05-07 16:11,1
2019-05-07 16:12,5
2019-05-07 16:13,4
2019-05-07 16:14,7
2019-05-07 16:15,6
2019-05-07 16:16,2
2019-05-07 16:17,5
2019-05-07 16:18,8
2019-05-07 16:19,4
2019-05-07 16:20,2
2019-05-07 16:21,2
2019-05-07 16:22,1
2019-05-07 16:23,1
2019-05-07 16:24,2
2019-05-07 16:25,4
2019-05-07 16:26,3
2019-05-07 16:27,3
2019-05-07 16:28,4
2019-05-07 16:29,6
2019-05-07 16:30,4
2019-05-07 16:31,3
2019-05-07 16:32,5
2019-05-07 16:33,8
2019-05-07 16:34,6
2019-05-07 16:35,4
2019-05-07 16:36,5
2019-05-07 16:37,3
2019-05-07 16:38,3
2019-05-07 16:39,5
2019-05-07 16:40,3
2019-05-07 16:41,3
2019-05-07 16:42,4
2019-05-07 16:43,4
2019-05-07 16:44,7
2019-05-07 16:45,4
2019-05-07 16:46,5
2019-05-07 16:47,4
2019-05-07 16:48,7
2019-05-07 16:49,2
2019-05-07 16:50,3
2019-05-07 16:51,3
2019-05-07 16:52,6
2019-05-07 16:53,4
2019-05-07 16:54,1
2019-05-07 16:55,3
2019-05-07 16:57,5
2019-05-07 16:58,3
2019-05-07 17:0,2
2019-05-07 17:1,2
2019-05-07 17:2,2
2019-05-07 17:3,2
2019-05-07 17:4,3
2019-05-07 17:6,4
2019-05-07 17:7,2
2019-05-07 17:8,1
2019-05-07 17:9,2
2019-05-07 17:10,2
2019-05-07 17:11,1
2019-05-07 17:14,1
2019-05-07 17:17,1
2019-05-07 17:18,1
2019-05-07 17:19,0
2019-05-07 17:20,2
2019-05-07 17:21,1
2019-05-07 17:24,2
2019-05-07 17:26,2
2019-05-07 17:27,1
2019-05-07 17:30,2
2019-05-07 17:31,3
2019-05-07 17:32,3
2019-05-07 17:33,2
2019-05-07 17:34,4
2019-05-07 17:35,2
2019-05-07 17:39,3
2019-05-07 17:41,2
2019-05-07 17:43,2
2019-05-07 17:45,1
2019-05-07 17:47,3
2019-05-07 17:51,1
2019-05-07 17:53,1
2019-05-07 17:54,5
2019-05-07 17:55,3
2019-05-07 17:56,1
2019-05-07 17:57,1
2019-05-07 17:58,1
2019-05-07 18:3,3
2019-05-07 18:4,2
2019-05-07 18:5,1
2019-05-07 18:6,1
2019-05-07 18:7,1
2019-05-07 18:8,1
2019-05-07 18:11,2
2019-05-07 18:15,3
2019-05-07 18:16,2
2019-05-07 18:17,1
2019-05-07 18:19,2
2019-05-07 18:20,2
2019-05-07 18:21,0
2019-05-07 18:27,2
2019-05-07 18:30,0
2019-05-07 18:31,1
2019-05-07 18:32,2
2019-05-07 18:33,1
2019-05-07 18:35,1
2019-05-07 18:36,5
2019-05-07 18:40,0
2019-05-07 18:41,6
2019-05-07 18:44,1
2019-05-07 18:45,3
2019-05-07 18:47,3
2019-05-07 18:48,1
2019-05-07 18:49,1
2019-05-07 18:50,3
2019-05-07 18:51,2
2019-05-07 18:52,1
2019-05-07 18:59,0
2019-05-07 19:0,0
2019-05-07 19:2,1
2019-05-07 19:14,1
2019-05-07 19:16,1
2019-05-07 19:18,1
2019-05-07 19:22,1
2019-05-07 19:42,2
2019-05-07 19:44,1
2019-05-07 19:45,1
2019-05-07 19:47,2
2019-05-07 20:57,1
2019-05-08 5:12,0
2019-05-08 5:18,1
2019-05-08 5:21,0
2019-05-08 5:25,0
2019-05-08 5:26,1
2019-05-08 5:28,1
2019-05-08 5:32,0
2019-05-08 5:33,1
2019-05-08 5:34,0
2019-05-08 5:35,1
2019-05-08 5:36,4
2019-05-08 5:37,3
2019-05-08 5:38,2
2019-05-08 5:39,3
2019-05-08 5:40,5
2019-05-08 5:41,2
2019-05-08 5:42,3
2019-05-08 5:43,1
2019-05-08 5:44,3
2019-05-08 5:45,5
2019-05-08 5:46,2
2019-05-08 5:47,0
2019-05-08 5:48,1
2019-05-08 5:49,1
2019-05-08 5:50,1
2019-05-08 5:51,1
2019-05-08 5:53,1
2019-05-08 5:54,1
2019-05-08 5:56,1
2019-05-08 5:58,1
2019-05-08 6:1,2
2019-05-08 6:7,0
2019-05-08 6:8,0
2019-05-08 6:10,0
2019-05-08 6:11,0
2019-05-08 6:12,0
2019-05-08 6:14,1
2019-05-08 6:15,1
2019-05-08 6:19,1
2019-05-08 6:21,1
2019-05-08 6:22,1
2019-05-08 6:26,2
2019-05-08 6:32,1
2019-05-08 6:35,0
2019-05-08 6:39,0
2019-05-08 6:47,0
2019-05-08 6:51,1
2019-05-08 6:52,0
2019-05-08 6:53,0
2019-05-08 6:58,1
2019-05-08 7:0,2
2019-05-08 7:1,0
2019-05-08 7:3,1
2019-05-08 7:5,0
2019-05-08 7:9,2
2019-05-08 7:10,0
2019-05-08 7:14,0
2019-05-08 7:16,2
2019-05-08 7:17,0
2019-05-08 7:19,1
2019-05-08 7:20,0
2019-05-08 7:22,1
2019-05-08 7:23,1
2019-05-08 7:24,3
2019-05-08 7:30,1
2019-05-08 7:34,2
2019-05-08 7:35,2
2019-05-08 7:36,2
2019-05-08 7:37,1
2019-05-08 7:38,2
2019-05-08 7:39,1
2019-05-08 7:40,1
2019-05-08 7:42,2
2019-05-08 7:43,0
2019-05-08 7:44,1
2019-05-08 7:47,1
2019-05-08 7:48,1
2019-05-08 7:49,1
2019-05-08 7:50,2
2019-05-08 7:51,2
2019-05-08 7:52,2
2019-05-08 7:54,1
2019-05-08 7:57,1
2019-05-08 7:59,2
2019-05-08 8:1,1
2019-05-08 8:3,1
2019-05-08 8:4,1
2019-05-08 8:6,3
2019-05-08 8:7,4
2019-05-08 8:8,1
2019-05-08 8:10,2
2019-05-08 8:11,2
2019-05-08 8:13,5
2019-05-08 8:14,1
2019-05-08 8:15,2
2019-05-08 8:16,2
2019-05-08 8:17,3
2019-05-08 8:18,1
2019-05-08 8:19,2
2019-05-08 8:20,1
2019-05-08 8:41,1
2019-05-08 8:42,2
2019-05-08 8:43,1
2019-05-08 8:44,1
2019-05-08 8:45,0
2019-05-08 8:47,1
2019-05-08 8:50,2
2019-05-08 8:51,0
2019-05-08 8:52,2
2019-05-08 8:54,1
2019-05-08 8:55,1
2019-05-08 8:56,1
2019-05-08 8:57,0
2019-05-08 8:59,1
2019-05-08 9:0,1
2019-05-08 9:1,1
2019-05-08 9:7,1
2019-05-08 9:9,1
2019-05-08 9:10,2
2019-05-08 9:11,1
2019-05-08 9:12,1
2019-05-08 9:13,2
2019-05-08 9:15,3
2019-05-08 9:17,1
2019-05-08 9:18,1
2019-05-08 9:21,1
2019-05-08 9:23,1
2019-05-08 9:25,1
2019-05-08 9:26,1
2019-05-08 9:28,2
2019-05-08 9:30,0
2019-05-08 9:31,1
2019-05-08 9:32,2
2019-05-08 9:33,1
2019-05-08 9:34,2
2019-05-08 9:35,6
2019-05-08 9:36,5
2019-05-08 9:37,6
2019-05-08 9:38,9
2019-05-08 9:39,5
2019-05-08 9:40,3
2019-05-08 9:41,8
2019-05-08 9:42,11
2019-05-08 9:43,14
2019-05-08 9:44,9
2019-05-08 9:45,5
2019-05-08 9:46,13
2019-05-08 9:47,7
2019-05-08 9:48,6
2019-05-08 9:49,7
2019-05-08 9:50,9
2019-05-08 9:51,9
2019-05-08 9:52,7
2019-05-08 9:53,7
2019-05-08 9:54,5
2019-05-08 9:55,7
2019-05-08 9:56,3
2019-05-08 9:57,7
2019-05-08 9:58,10
2019-05-08 9:59,5
2019-05-08 10:0,7
2019-05-08 10:1,3
2019-05-08 10:2,3
2019-05-08 10:3,3
2019-05-08 10:4,6
2019-05-08 10:5,3
2019-05-08 10:6,2
2019-05-08 10:7,3
2019-05-08 10:8,2
2019-05-08 10:9,6
2019-05-08 10:10,5
2019-05-08 10:11,9
2019-05-08 10:12,9
2019-05-08 10:13,9
2019-05-08 10:14,7
2019-05-08 10:15,10
2019-05-08 10:16,10
2019-05-08 10:17,4
2019-05-08 10:18,10
2019-05-08 10:20,10
2019-05-08 10:21,11
2019-05-08 10:22,8
2019-05-08 10:23,6
2019-05-08 10:24,9
2019-05-08 10:25,7
2019-05-08 10:26,12
2019-05-08 10:27,9
2019-05-08 10:28,13
2019-05-08 10:29,14
2019-05-08 10:30,12
2019-05-08 10:31,10
2019-05-08 10:32,10
2019-05-08 10:33,10
2019-05-08 10:34,9
2019-05-08 10:35,10
2019-05-08 10:36,11
2019-05-08 10:37,9
2019-05-08 10:38,8
2019-05-08 10:39,7
2019-05-08 10:40,7
2019-05-08 10:41,7
2019-05-08 10:42,8
2019-05-08 10:43,12
2019-05-08 10:44,10
2019-05-08 10:45,9
2019-05-08 10:46,9
2019-05-08 10:47,6
2019-05-08 10:48,8
2019-05-08 10:49,7
2019-05-08 10:50,8
2019-05-08 10:51,5
2019-05-08 10:52,9
2019-05-08 10:53,10
2019-05-08 10:54,12
2019-05-08 10:55,9
2019-05-08 10:56,10
2019-05-08 10:57,12
2019-05-08 10:58,10
2019-05-08 10:59,9
2019-05-08 11:0,8
2019-05-08 11:1,10
2019-05-08 11:2,3
2019-05-08 11:3,10
2019-05-08 11:4,9
2019-05-08 11:5,5
2019-05-08 11:6,11
2019-05-08 11:7,14
2019-05-08 11:8,17
2019-05-08 11:9,16
2019-05-08 11:10,11
2019-05-08 11:11,12
2019-05-08 11:12,11
2019-05-08 11:13,13
2019-05-08 11:14,17
2019-05-08 11:15,14
2019-05-08 11:16,12
2019-05-08 11:17,14
2019-05-08 11:18,8
2019-05-08 11:19,12
2019-05-08 11:20,10
2019-05-08 11:21,8
2019-05-08 11:22,8
2019-05-08 11:23,5
2019-05-08 11:24,6
2019-05-08 11:25,17
2019-05-08 11:26,11
2019-05-08 11:27,7
2019-05-08 11:28,10
